@relation 'conjunto_de_datos_tmodulo_endiseg_web_2022-weka.filters.unsupervised.attribute.Remove-R1,3-55,58-60,62-71,73-74,76-224-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C1-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C2-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C3-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C4-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C5-Lfirst-last-M-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C6-Lfirst-last-M-weka.filters.MultiFilter-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 1 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 2 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 3 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 4 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 5 -L first-last -M-Fweka.filters.unsupervised.instance.RemoveWithValues -S 0.0 -C 6 -L first-last -M-S1'

@attribute P4_1 numeric
@attribute P7_2 numeric
@attribute P7_3 numeric
@attribute P7_5 numeric
@attribute P8_1 numeric
@attribute P8_2 numeric

@data
18,10,15,16,6,11
34,11,15,7,2,1
21,17,17,17,2,1
25,10,15,19,3,1
33,8,10,13,2,6
31,11,12,15,1,14
34,10,15,22,2,15
26,7,15,17,2,1
22,11,9,15,2,1
22,11,12,18,3,17
32,5,13,14,3,12
29,14,17,21,3,15
48,8,17,24,2,17
24,10,21,21,1,1
22,10,13,14,3,1
30,9,7,22,2,15
33,8,8,13,2,1
23,18,19,19,2,16
22,0,0,0,6,16
70,9,10,12,2,1
32,11,15,17,2,1
19,14,14,16,2,16
28,13,18,15,2,1
22,5,15,19,2,16
27,5,17,17,2,5
32,5,11,17,2,16
24,14,15,15,2,10
23,11,11,14,2,10
28,5,18,18,2,5
30,13,17,18,2,13
34,8,13,20,3,33
27,14,16,18,2,16
29,10,13,13,2,1
32,19,19,20,1,19
22,9,9,13,2,16
57,11,22,22,2,18
25,12,14,16,2,16
53,6,13,14,2,1
26,18,19,19,6,9
29,12,15,15,2,1
20,12,14,14,3,11
22,6,12,21,2,12
23,10,23,0,2,10
31,8,12,15,2,8
27,12,12,15,2,14
24,14,15,16,1,14
18,12,15,0,2,13
30,12,15,21,2,15
40,12,18,26,2,1
34,6,15,17,3,27
34,5,14,20,2,1
22,12,0,0,3,20
26,12,19,19,2,16
19,8,14,15,3,17
33,14,16,19,2,20
19,7,12,12,2,14
29,14,14,15,3,16
45,10,17,26,2,10
23,12,18,18,1,15
19,8,11,0,3,1
26,5,17,18,6,17
24,10,13,16,2,18
26,10,17,17,3,12
17,12,16,16,2,1
28,13,16,17,2,15
24,5,13,18,3,17
21,12,11,12,3,13
21,12,0,0,3,15
20,13,14,20,3,14
22,9,17,17,2,1
34,0,18,18,6,32
18,9,18,0,3,1
27,15,0,0,2,14
25,15,15,15,2,18
21,12,17,17,3,12
35,13,23,23,2,14
22,14,17,18,2,15
25,6,14,16,6,22
27,6,17,20,3,18
30,11,15,17,3,19
28,10,16,18,2,10
18,12,12,14,3,11
25,11,14,19,3,21
22,9,14,0,1,13
22,14,15,16,2,1
28,15,15,18,2,15
32,14,25,25,3,17
23,8,15,15,2,1
28,11,16,27,3,19
18,10,10,13,2,12
20,15,15,16,6,1
25,16,18,19,3,16
27,9,14,16,2,13
34,4,14,15,2,1
30,14,15,10,2,14
30,14,16,18,2,15
21,12,14,18,2,1
23,18,0,0,6,20
22,3,12,17,2,17
31,12,16,18,2,13
27,9,17,16,2,15
26,4,14,14,2,1
36,0,17,17,2,15
27,12,20,20,2,20
20,6,14,15,2,6
22,10,18,18,3,14
25,8,12,15,6,13
23,12,16,16,2,12
28,6,10,0,6,1
28,9,19,19,3,25
32,17,17,20,3,20
29,13,17,17,2,13
27,10,20,20,3,25
27,12,15,15,2,21
24,9,15,18,3,12
26,10,17,17,2,14
33,10,18,19,2,12
19,6,14,15,2,10
26,10,13,19,3,24
30,14,18,20,2,20
26,6,18,19,3,22
22,12,17,18,3,16
27,10,17,18,2,14
34,13,15,18,1,1
32,11,16,16,3,1
26,8,16,16,2,14
23,13,16,0,6,16
28,13,14,18,3,1
37,6,15,18,2,1
21,10,18,21,2,1
31,11,13,16,2,1
16,6,16,0,2,10
33,10,11,12,2,1
29,10,13,15,3,1
34,15,15,15,3,34
44,10,13,16,3,19
38,11,19,6,2,11
34,8,18,20,2,1
33,12,14,18,2,12
26,8,21,22,2,15
26,5,12,20,2,6
44,8,12,18,1,25
36,6,13,15,1,13
35,11,23,26,2,13
36,10,18,18,2,1
23,12,15,17,2,12
43,5,11,14,6,16
19,6,10,12,2,1
32,9,21,21,2,1
19,9,16,17,3,10
37,11,12,19,2,12
40,12,17,18,2,18
47,5,16,17,2,8
20,17,18,19,3,18
37,13,25,26,2,13
33,15,15,15,2,1
40,14,17,18,2,7
23,6,17,18,2,1
31,0,0,0,6,29
23,12,16,16,1,19
23,6,14,16,3,20
29,10,12,14,3,27
24,12,18,19,2,15
22,10,16,16,6,14
17,11,15,0,3,15
38,17,18,17,2,13
19,14,17,0,2,14
30,10,11,12,3,12
23,14,16,0,3,16
29,11,11,11,2,10
28,10,15,19,2,12
19,6,14,19,3,17
24,10,12,21,3,8
29,10,20,20,2,11
23,11,18,19,2,1
18,12,0,0,2,12
25,16,18,19,3,23
18,11,0,0,3,17
21,12,14,20,3,19
24,5,15,16,2,1
18,12,16,0,2,1
32,8,9,16,2,12
25,14,17,18,3,14
36,5,9,20,3,30
24,14,20,21,2,14
26,12,12,17,2,14
32,13,20,20,2,9
33,11,20,20,2,1
19,0,0,0,6,18
19,11,10,0,2,10
34,7,14,14,2,7
49,12,15,16,3,20
26,13,16,16,2,14
24,4,23,0,3,12
23,13,15,17,2,14
38,5,9,13,3,8
27,11,15,15,3,25
25,12,13,16,6,1
23,5,12,14,6,20
28,11,17,18,3,15
23,8,14,17,6,19
25,11,13,17,3,1
25,12,14,16,1,1
24,16,17,20,2,16
26,12,15,18,2,8
26,10,18,18,2,10
24,12,15,15,2,13
27,6,12,15,2,9
30,11,16,20,3,11
25,14,14,14,2,15
28,11,8,18,3,15
29,15,18,15,2,13
38,10,15,21,2,21
33,15,16,19,2,1
22,17,18,19,3,17
20,14,17,18,2,18
30,9,18,18,2,9
32,13,13,13,2,1
49,16,17,20,3,15
27,7,11,14,2,1
28,16,21,22,2,19
32,11,11,18,1,14
20,9,18,18,2,15
20,10,14,16,3,15
34,5,8,18,2,1
25,13,13,24,3,15
25,10,10,18,2,10
19,12,17,17,2,12
29,9,18,19,2,1
32,15,16,19,2,15
23,16,16,18,3,1
26,12,12,17,6,1
24,11,6,19,3,22
21,9,15,17,2,5
21,5,18,0,1,18
19,12,16,0,1,18
31,14,14,15,2,15
24,12,15,18,2,14
26,3,5,17,3,19
26,5,7,0,3,16
27,6,14,16,2,1
30,6,6,5,2,1
34,15,17,15,2,12
22,4,15,16,2,1
30,13,18,20,3,28
22,13,15,20,3,21
31,13,16,23,3,20
25,11,14,21,1,13
30,5,15,15,2,1
26,7,18,18,2,1
20,10,13,17,1,14
22,12,14,17,3,16
20,12,18,18,2,14
25,12,15,18,2,1
15,11,0,0,3,15
29,11,18,18,2,16
35,6,14,18,6,29
26,11,11,16,3,16
23,14,14,14,2,1
34,12,17,17,3,16
26,12,12,16,1,11
20,12,13,14,3,1
26,12,15,18,2,7
25,8,12,19,3,13
35,13,24,24,2,23
21,16,14,16,3,16
30,12,14,19,3,18
28,10,14,14,6,1
22,12,12,15,3,14
36,7,17,17,3,16
24,13,24,24,2,13
45,4,22,5,2,5
29,15,17,17,3,21
30,14,16,16,1,13
58,18,16,19,3,23
30,12,13,14,2,17
26,5,17,17,2,15
47,9,14,19,3,12
19,5,0,0,2,1
27,10,18,18,3,24
21,3,14,14,2,3
31,6,18,20,2,1
27,12,16,16,2,1
28,12,18,21,2,1
26,8,8,16,2,13
30,8,12,13,3,1
19,10,15,17,3,16
24,10,14,22,2,8
27,11,12,18,3,21
26,14,15,16,6,14
26,12,20,20,3,12
21,11,0,0,6,18
22,10,12,18,3,17
19,13,0,0,3,14
19,13,17,18,2,14
41,6,15,16,2,12
20,11,0,0,2,11
25,14,18,18,2,16
19,4,18,18,2,8
30,8,16,17,3,18
21,13,17,17,2,13
25,4,4,20,3,1
21,0,12,17,6,20
28,12,14,17,3,20
32,11,19,20,1,31
20,11,12,15,3,15
35,15,16,19,3,30
23,10,10,17,3,1
21,6,13,17,3,1
37,8,8,12,2,8
28,8,13,14,2,1
22,3,5,17,3,19
28,15,15,18,3,15
57,12,13,25,2,12
27,11,15,15,2,11
19,8,13,0,3,15
46,14,19,19,2,19
23,7,13,20,3,13
27,13,15,19,2,18
21,6,14,15,2,1
25,12,16,18,2,1
28,11,12,12,2,10
42,9,18,23,2,12
25,7,16,20,1,13
31,13,13,22,3,17
21,10,14,20,6,21
33,12,12,15,1,1
24,11,14,19,6,20
33,10,12,19,3,13
26,5,20,0,3,24
19,9,0,0,2,1
22,14,17,0,3,14
33,8,20,24,2,8
32,10,15,19,1,19
29,6,17,17,3,12
26,8,19,19,2,1
22,11,16,17,3,12
20,6,0,0,3,12
23,15,18,19,2,14
35,13,15,22,2,18
19,12,17,17,3,12
27,4,17,17,2,1
25,13,18,21,2,13
27,12,16,16,3,16
24,10,12,14,1,1
58,13,13,17,1,18
31,16,19,21,2,18
33,11,16,18,2,12
51,3,20,24,2,1
33,13,13,19,2,16
25,13,18,21,3,23
37,15,16,16,2,34
22,12,16,16,3,1
22,9,22,0,3,12
59,11,11,11,2,1
25,15,15,15,2,15
20,6,16,16,3,11
41,11,13,19,2,11
29,13,16,16,2,12
22,11,15,18,3,1
33,11,15,18,2,1
27,6,13,21,2,8
24,15,16,17,2,1
41,5,13,21,1,5
20,12,16,0,6,1
30,5,19,19,2,5
29,7,12,18,2,7
21,12,14,15,2,13
35,12,16,19,2,12
44,3,20,4,1,15
26,12,16,16,2,12
24,7,6,18,2,12
31,12,13,13,2,12
34,15,14,21,3,24
25,5,15,19,2,17
21,6,12,17,3,17
22,13,19,22,2,14
20,9,16,0,3,14
40,5,12,19,1,12
24,12,18,19,2,1
29,21,22,23,2,21
20,13,19,19,3,18
20,14,16,16,3,15
31,6,8,12,2,8
21,10,14,15,2,12
26,13,13,18,1,16
27,12,12,17,3,1
33,6,19,19,2,1
47,12,12,12,2,1
28,8,11,12,2,27
22,12,16,20,2,20
25,13,13,15,3,1
22,12,19,0,3,18
33,12,23,27,3,12
36,16,19,19,2,19
40,5,5,13,2,5
17,10,13,14,6,17
25,6,19,11,3,21
24,18,18,18,6,16
26,11,12,15,2,15
18,10,13,15,3,13
45,4,10,13,2,1
35,13,14,15,2,13
20,11,17,20,3,14
18,13,18,18,3,1
22,9,12,16,3,18
26,13,20,20,2,15
28,9,18,21,2,9
19,12,15,19,1,18
59,11,22,22,1,1
22,11,20,21,2,12
23,11,15,15,3,11
31,7,19,19,2,1
24,14,19,19,3,19
43,7,17,8,3,28
21,15,18,0,3,15
23,15,15,18,2,16
22,15,17,20,3,18
24,11,12,13,2,11
19,13,14,14,2,13
20,11,16,19,2,13
34,8,14,19,3,12
25,12,13,21,3,22
31,10,15,15,2,16
26,11,15,15,2,13
21,12,14,14,2,10
27,12,14,15,2,13
31,14,10,14,3,12
24,4,15,0,2,5
32,10,11,19,2,1
29,11,15,15,1,1
28,10,13,18,3,13
22,4,4,0,6,1
22,12,16,18,3,1
32,6,17,17,2,11
36,17,18,19,3,15
29,4,10,12,3,1
20,10,12,19,2,15
30,13,16,16,2,1
33,12,17,17,2,14
23,22,19,20,6,17
18,11,15,0,2,14
17,11,12,14,3,12
21,15,15,15,2,1
30,7,19,19,2,1
24,16,16,18,3,17
19,7,17,19,3,14
20,10,12,15,2,9
22,10,13,15,2,13
34,8,14,21,3,1
33,13,15,15,2,18
19,5,10,0,3,1
20,12,16,0,3,13
18,11,17,0,2,11
23,12,17,18,2,15
24,15,18,0,2,14
18,10,13,15,6,15
32,13,13,18,2,13
31,11,10,17,2,10
28,6,21,24,1,21
46,15,24,24,3,19
23,11,19,20,3,13
23,5,14,16,2,1
49,6,17,24,2,10
23,6,11,22,3,1
38,8,8,15,2,14
23,15,16,18,3,20
42,8,8,20,2,29
59,5,5,14,2,1
27,12,15,17,3,20
36,16,17,17,3,16
22,14,15,16,2,14
25,13,19,20,2,1
18,15,17,17,2,15
21,14,18,0,3,19
23,12,15,16,3,12
15,12,0,0,3,14
18,12,18,0,6,12
24,5,15,15,2,1
21,13,15,21,2,18
37,18,13,15,3,18
21,10,13,16,1,20
35,5,9,18,3,12
30,12,15,19,2,29
26,6,16,18,2,12
27,15,19,19,2,15
24,6,10,0,2,15
35,13,15,21,2,1
30,13,18,18,2,11
35,7,11,24,3,16
26,15,18,19,2,15
26,7,23,23,2,6
25,6,8,15,3,6
19,8,10,19,2,1
23,11,18,15,2,12
29,4,7,18,3,12
25,13,15,20,1,15
25,8,20,11,3,21
28,10,15,18,3,14
22,6,12,18,3,6
22,12,13,18,2,16
25,13,17,17,2,11
24,12,13,13,2,8
19,9,17,0,1,14
21,6,16,18,2,13
32,5,12,17,1,17
35,14,14,15,2,14
36,6,10,21,2,12
18,6,15,0,3,16
39,5,16,30,1,1
18,8,12,0,3,12
23,16,16,16,3,15
24,14,14,16,3,18
21,14,16,18,2,14
17,8,8,17,2,13
31,14,18,18,2,16
15,12,13,14,3,14
27,5,8,16,6,22
20,6,14,0,3,19
41,14,14,17,2,25
21,4,14,14,2,9
28,13,14,18,2,15
26,8,13,17,2,14
22,10,14,16,3,14
28,6,6,13,2,12
18,10,14,15,3,14
21,5,18,19,3,16
32,13,11,16,1,13
28,10,24,24,2,19
28,16,17,17,2,17
29,6,12,16,3,24
26,7,7,15,2,14
19,11,16,0,2,14
28,10,16,15,3,10
19,9,15,0,3,10
20,5,15,16,3,16
22,12,18,0,3,21
17,12,0,0,2,12
18,13,15,0,2,13
19,12,15,0,3,16
21,12,14,19,2,15
26,11,15,19,2,1
24,16,19,19,3,12
24,12,12,12,3,12
25,12,12,14,2,18
32,5,5,19,1,1
25,12,19,19,2,1
38,12,12,18,6,20
31,12,6,14,2,1
29,9,12,14,1,15
30,10,12,12,2,1
34,6,17,19,1,17
23,13,21,21,2,16
23,7,13,15,3,1
27,12,15,16,2,15
23,10,16,21,3,19
19,11,11,16,2,15
34,12,13,14,2,10
20,8,12,12,2,13
18,7,0,15,3,14
22,11,12,12,3,11
24,13,20,20,2,1
16,13,13,14,3,15
31,28,29,29,3,1
20,2,15,15,2,1
27,10,14,16,3,12
41,14,20,22,3,25
30,10,19,19,2,14
29,9,15,15,2,14
27,11,13,21,2,18
30,9,17,17,1,1
30,16,17,18,2,19
22,10,17,17,2,1
20,10,10,15,2,1
31,11,15,17,3,1
20,13,17,18,2,1
22,11,20,20,2,1
21,10,17,18,2,14
26,13,15,15,3,20
28,9,18,18,2,6
23,4,5,0,3,18
21,13,14,15,2,15
28,17,12,20,3,17
27,8,18,19,2,1
37,4,18,18,2,1
19,12,14,15,6,17
40,8,15,17,2,17
25,10,21,23,2,7
19,12,19,19,2,13
31,14,20,23,3,25
38,11,13,16,2,10
22,6,13,17,1,16
25,15,17,17,3,1
19,15,15,19,3,17
27,12,18,21,2,12
27,12,17,21,3,12
43,12,13,14,3,22
33,10,13,13,3,1
24,11,13,14,2,1
18,12,14,17,6,18
28,15,18,22,2,15
32,13,18,19,3,17
23,13,16,16,2,14
19,10,12,15,1,10
26,12,13,19,2,1
20,13,15,15,3,14
24,5,6,15,3,1
22,6,16,18,2,1
21,13,19,19,2,13
23,5,5,11,6,1
36,4,19,19,3,4
29,12,0,0,2,16
56,15,21,21,2,20
27,15,14,18,2,12
23,10,10,15,3,1
24,14,15,15,3,15
23,11,15,15,2,15
22,13,0,0,2,14
22,6,14,14,2,6
26,9,11,15,3,19
20,10,16,16,2,1
36,10,11,13,2,15
47,16,19,19,2,17
22,11,16,0,6,19
21,10,10,11,2,1
17,9,16,0,1,12
30,15,18,18,2,1
19,7,14,14,6,1
39,13,12,20,2,15
31,8,11,23,1,12
28,16,17,19,2,15
24,10,11,11,2,1
30,17,22,22,2,24
23,13,16,19,6,16
17,8,8,12,3,13
21,6,10,15,2,15
23,8,14,0,3,8
16,10,14,0,3,15
41,12,15,19,1,15
35,10,10,18,3,16
32,5,13,16,2,14
20,8,12,9,2,10
28,14,17,17,2,12
35,12,16,21,3,18
31,13,12,27,2,13
31,10,12,12,2,14
17,7,15,16,2,1
28,9,14,19,1,1
22,7,16,18,6,21
31,12,22,22,2,1
19,13,18,18,2,11
26,12,17,18,3,14
17,13,0,0,6,15
25,13,19,0,3,16
27,10,24,24,3,1
24,6,11,16,3,18
27,11,14,16,2,1
26,12,18,18,2,1
32,11,12,15,3,15
29,15,25,0,3,17
28,6,13,21,3,6
23,17,18,19,6,13
31,15,16,16,2,15
19,13,13,13,6,1
32,8,15,15,2,1
20,7,18,20,2,8
22,8,14,17,2,5
31,10,16,16,2,18
17,5,0,17,6,6
26,5,7,18,3,9
44,12,13,17,2,1
39,6,12,21,2,1
30,17,17,24,2,25
20,13,15,0,3,17
50,11,11,12,3,45
26,14,14,17,1,14
18,13,16,0,2,15
28,10,13,13,2,10
31,13,16,25,1,1
43,12,15,17,2,13
45,8,21,21,2,8
27,4,16,18,2,1
28,10,21,21,2,1
30,11,15,17,3,22
30,17,18,18,2,17
27,8,14,17,2,1
31,7,15,21,3,21
22,7,12,22,1,1
20,9,6,15,3,18
24,10,11,16,2,16
30,12,26,26,2,15
34,8,13,17,3,1
42,9,13,17,3,13
29,10,18,18,2,1
35,15,18,18,2,1
32,16,12,17,3,15
29,11,12,19,2,1
42,11,19,19,2,11
24,13,11,17,2,15
58,6,22,22,2,12
17,11,11,0,3,10
17,12,14,14,3,16
23,16,0,0,3,16
19,5,12,0,3,1
23,11,13,17,2,15
20,12,12,14,2,1
29,10,16,0,2,12
35,12,21,31,2,13
27,11,12,14,2,21
35,12,16,19,2,1
22,6,15,17,2,6
30,14,14,15,2,14
28,5,10,18,3,1
21,13,14,0,3,16
36,9,16,20,2,12
23,7,20,20,2,1
23,6,13,15,2,14
16,10,13,0,3,14
38,8,11,18,1,1
28,12,21,21,3,1
31,8,16,16,2,12
19,12,12,16,3,1
22,9,17,17,2,12
28,10,11,13,2,1
22,12,18,0,3,14
16,11,14,0,1,13
31,6,14,17,2,1
21,12,14,16,1,9
21,16,17,17,3,19
24,17,17,17,2,17
31,6,15,8,2,6
24,10,20,21,2,14
21,12,18,18,2,20
19,11,16,18,2,1
18,14,14,0,3,14
16,0,0,0,6,16
21,4,13,16,3,1
24,8,14,16,2,15
20,6,7,15,3,18
21,8,14,0,3,15
19,10,14,15,2,1
21,9,14,0,3,9
24,12,12,20,2,16
26,13,18,18,2,15
19,13,13,15,2,14
19,8,14,18,2,1
23,12,19,0,3,17
30,4,11,24,3,19
18,6,18,0,2,6
29,11,0,0,3,23
31,12,16,17,2,16
22,11,17,19,2,14
34,11,15,16,6,16
26,4,18,21,2,13
39,6,8,19,2,1
32,20,22,22,1,21
29,10,18,18,2,6
35,9,9,14,2,9
44,8,11,11,2,5
38,9,10,10,1,10
18,13,17,17,3,15
30,7,9,16,2,15
25,11,18,18,2,14
25,10,0,0,6,24
29,8,13,17,3,22
20,9,17,18,3,15
36,9,12,12,2,1
17,8,15,17,3,15
34,12,15,24,3,25
26,11,15,19,3,12
23,12,12,15,1,10
26,7,16,16,2,12
36,5,8,6,2,1
18,8,13,13,3,10
29,5,13,13,2,3
26,15,15,21,6,24
27,15,15,15,2,8
25,5,21,24,2,1
16,9,12,15,3,1
46,11,14,17,3,1
20,4,12,14,6,12
29,12,12,18,3,20
29,17,17,17,1,16
64,6,16,17,1,17
24,15,18,21,1,13
36,12,13,15,2,10
19,5,18,0,3,1
19,4,0,0,3,13
25,7,13,18,2,9
27,6,20,20,6,13
55,5,11,17,2,6
22,12,12,19,3,20
24,5,18,18,2,9
52,9,18,20,2,10
33,10,15,15,2,1
33,5,13,15,1,1
21,6,17,17,6,11
20,5,15,0,6,17
20,10,15,16,2,10
29,15,25,25,2,28
20,7,13,17,3,7
29,6,7,12,2,1
21,6,0,0,3,19
17,11,0,0,6,1
26,11,14,18,2,15
18,11,14,14,3,1
43,13,18,18,2,13
25,12,16,18,2,5
26,12,13,24,2,15
29,11,18,20,2,1
25,14,17,15,3,14
25,6,17,18,3,13
26,0,14,0,6,23
39,10,12,18,3,12
22,13,13,14,2,1
29,10,18,20,2,13
56,10,12,16,1,16
28,10,8,18,2,10
29,7,8,22,2,1
34,7,12,10,3,1
28,8,11,19,2,1
27,3,5,17,1,23
32,14,21,26,3,18
23,18,18,18,2,17
19,9,12,9,2,12
28,10,19,19,1,17
25,6,12,20,2,1
22,7,7,10,2,12
28,21,22,23,1,22
30,14,15,25,3,15
35,15,19,19,2,1
24,10,15,17,3,16
32,7,22,23,3,25
20,10,13,20,2,11
40,13,19,0,3,30
34,15,20,21,2,16
27,4,15,17,2,7
27,11,13,20,2,20
22,12,14,16,3,17
23,13,15,16,2,13
33,5,19,20,2,14
22,12,18,20,3,15
30,6,10,17,2,12
29,7,8,21,3,25
43,16,18,21,2,19
32,10,18,21,2,20
18,9,14,14,2,13
22,13,16,10,6,15
60,15,15,17,3,17
20,8,17,17,6,8
23,9,14,0,3,13
25,19,19,19,3,1
26,12,13,18,2,16
29,6,12,18,3,20
21,7,15,0,3,15
27,0,0,0,6,13
22,14,19,0,3,22
23,11,12,18,3,21
38,7,14,18,3,1
33,9,16,19,3,15
27,8,13,19,2,12
32,13,17,18,1,24
30,26,27,8,6,27
34,5,14,21,1,27
37,8,10,21,3,33
21,15,16,16,3,17
25,8,19,19,2,1
20,12,16,16,2,9
19,8,15,0,3,18
19,4,16,17,2,14
24,6,15,19,3,15
35,8,12,12,3,1
34,11,11,25,2,14
24,12,14,14,2,12
26,12,20,20,1,1
28,11,13,14,2,1
55,12,13,13,3,12
22,7,9,11,6,1
30,12,21,22,2,1
19,10,11,16,2,1
25,10,15,17,3,16
25,15,20,21,2,20
22,17,19,20,2,10
25,10,12,17,2,11
25,9,12,20,2,1
29,15,15,19,3,15
15,4,11,0,3,1
32,13,13,17,3,29
29,5,8,18,2,1
29,14,15,15,3,20
21,6,13,14,3,16
29,15,16,16,1,1
57,9,9,13,2,16
30,11,11,0,3,25
30,13,14,13,2,10
21,15,18,19,3,17
40,8,15,18,1,1
21,8,17,17,6,6
27,5,15,25,1,1
27,5,15,0,3,11
16,14,0,0,2,14
22,13,13,13,3,17
32,7,15,21,2,1
26,8,11,12,2,12
45,13,14,17,2,17
23,14,15,19,2,14
21,10,17,18,3,16
50,14,14,17,1,1
30,13,17,18,2,15
25,16,23,23,2,24
56,15,17,22,2,15
47,12,22,15,2,12
43,7,10,17,2,10
20,11,12,16,6,13
36,10,10,14,3,9
44,19,27,27,6,28
45,12,11,15,3,21
34,10,6,12,2,1
39,14,15,17,2,20
31,9,11,15,2,1
29,13,16,23,2,1
21,10,16,21,3,1
17,12,13,0,3,16
44,10,20,23,2,1
21,6,17,19,3,10
15,6,13,14,2,9
24,13,16,22,2,13
26,12,12,17,2,21
39,9,12,19,2,1
24,16,17,17,2,17
26,10,14,17,3,13
26,7,7,11,2,19
26,6,24,24,2,14
22,14,16,16,2,1
42,12,17,40,1,14
47,5,19,19,2,1
30,12,16,17,2,8
19,12,9,13,3,13
32,10,13,17,3,28
16,0,0,0,3,15
26,12,12,18,3,15
37,10,20,20,2,14
20,12,16,17,2,14
21,11,14,15,3,1
23,14,16,17,3,21
18,10,13,17,2,1
39,5,7,15,2,1
28,17,19,21,6,19
28,15,16,16,2,15
25,0,14,16,3,1
24,5,13,15,3,19
25,11,15,15,2,13
20,11,12,17,3,15
21,12,17,20,2,14
21,7,12,16,6,18
48,8,8,26,2,30
21,12,14,15,3,14
30,11,15,23,3,15
31,8,13,15,2,11
47,8,17,17,1,15
40,5,10,25,2,6
27,8,11,18,3,8
17,13,15,0,1,16
23,18,18,18,3,21
35,12,9,17,2,9
38,12,13,15,3,15
32,14,14,17,2,14
40,8,8,13,2,8
32,14,15,16,2,19
23,12,17,17,3,21
36,7,11,17,3,13
20,10,18,18,1,13
23,6,0,0,3,6
31,8,12,24,3,24
29,17,18,18,3,28
32,10,18,18,2,13
22,12,14,14,2,7
49,8,13,17,2,1
28,5,5,17,2,19
28,8,15,15,2,1
21,6,0,0,1,18
17,5,0,0,3,10
35,13,17,18,2,13
32,9,16,16,2,12
31,12,29,29,2,21
29,4,15,9,2,4
24,0,0,0,6,17
38,8,8,18,2,8
41,12,20,34,1,12
34,12,17,18,2,12
37,5,14,18,2,5
28,12,16,16,3,12
38,12,17,17,2,17
20,14,14,16,6,15
21,10,17,17,6,20
37,20,21,21,1,23
41,7,13,19,2,1
30,9,12,19,3,18
30,12,20,20,2,1
39,15,17,17,1,1
25,6,19,19,2,1
32,12,14,16,2,15
32,5,12,18,2,15
45,13,27,25,2,32
32,7,22,22,6,1
37,8,14,14,2,18
24,9,15,15,2,13
18,8,12,17,2,1
30,9,20,22,2,9
24,16,22,22,2,22
24,7,14,17,2,19
29,8,13,17,3,15
25,8,16,18,3,17
37,15,17,23,1,20
20,15,0,0,3,17
51,10,15,24,3,42
38,12,12,12,3,1
36,6,9,12,2,6
23,11,17,17,3,11
39,11,12,12,2,23
42,4,11,12,6,33
35,6,10,11,2,15
17,13,13,0,1,15
31,11,13,16,3,14
53,14,17,18,3,1
53,19,28,28,3,28
40,9,24,24,2,10
18,12,14,17,1,12
23,15,18,18,2,15
50,13,14,13,2,13
30,8,11,16,3,19
36,13,17,24,2,24
21,11,12,16,2,15
34,14,17,17,1,33
34,12,12,12,3,15
18,12,13,0,1,17
20,13,0,0,3,18
32,15,16,17,2,17
22,7,9,19,2,1
34,15,12,19,1,1
31,10,14,14,6,18
35,12,18,19,1,1
30,14,16,18,2,16
31,5,11,0,1,1
54,12,16,17,2,12
25,11,12,13,3,12
43,7,14,14,2,1
30,10,15,18,2,10
46,12,15,15,1,1
54,12,19,21,2,1
45,8,22,22,2,16
32,11,19,23,2,20
26,5,13,16,3,17
31,6,12,15,3,16
25,16,17,18,2,19
20,13,0,0,3,20
26,15,15,16,1,20
19,10,15,16,6,1
44,7,19,19,2,12
33,12,13,21,6,19
22,10,15,0,2,17
31,11,15,17,2,15
30,8,9,17,2,12
21,15,15,17,2,10
29,5,13,15,2,1
32,5,10,16,1,1
33,5,13,16,2,15
27,10,13,15,2,12
29,17,17,21,1,22
30,5,12,16,3,18
21,9,14,0,2,1
49,7,7,11,2,1
22,15,16,16,2,15
20,0,12,0,6,18
29,15,18,18,1,19
24,8,17,18,3,14
16,12,0,0,3,16
39,10,14,18,3,15
38,15,16,18,2,17
22,4,15,22,6,21
28,11,19,27,2,26
37,11,15,18,3,35
24,6,17,0,3,14
30,10,15,22,3,26
48,4,11,17,1,20
19,11,14,18,3,12
20,6,14,16,3,12
51,14,24,18,2,13
29,12,21,21,2,14
32,10,18,16,2,15
29,12,21,21,2,10
22,9,13,14,3,17
60,12,14,17,3,42
23,13,16,18,2,1
28,10,17,17,2,12
24,12,13,18,1,16
43,8,14,15,2,1
54,5,17,17,2,1
20,11,11,0,3,12
34,6,13,18,2,10
40,11,13,15,3,38
18,11,12,0,3,1
25,11,14,14,6,22
24,10,16,16,3,16
33,10,14,5,2,10
21,7,9,15,3,14
30,7,16,19,2,1
30,10,15,15,3,15
