@relation 'conjunto_de_datos_tmodulo_endiseg_web_2022-weka.filters.unsupervised.attribute.Remove-R1,3-55,58-60,62-71,73-74,76-224'

@attribute P4_1 numeric
@attribute P7_2 numeric
@attribute P7_3 numeric
@attribute P7_5 numeric
@attribute P8_1 numeric
@attribute P8_2 numeric

@data
26,13,14,14,2,14
21,8,13,17,3,11
30,11,16,27,2,1
44,15,15,15,3,20
23,4,12,15,6,19
20,16,15,16,3,1
28,8,18,18,2,15
33,0,24,24,6,1
45,15,17,18,5,?
27,8,17,25,2,1
48,10,0,0,5,?
53,13,15,18,5,?
32,7,16,16,2,1
22,10,12,14,3,18
24,6,12,17,1,6
48,15,15,16,5,?
28,10,15,17,3,20
59,0,0,30,5,?
44,12,15,22,5,?
24,10,23,0,3,16
38,3,9,6,2,1
58,11,16,16,5,?
55,14,15,17,5,?
16,8,13,0,4,?
47,10,16,21,5,?
46,11,13,13,2,11
52,10,17,17,2,17
45,12,12,24,4,?
35,10,11,21,1,16
41,13,17,18,4,?
57,15,22,27,4,?
22,14,14,16,4,?
16,10,0,0,4,?
35,6,17,17,2,6
43,7,12,12,5,?
49,9,13,24,4,?
27,7,17,18,2,7
51,11,17,18,5,?
28,12,15,15,4,?
41,13,24,24,4,?
40,10,24,24,4,?
43,9,12,12,4,?
52,16,16,20,4,?
56,15,20,22,4,?
37,17,17,18,4,?
48,7,15,23,4,?
35,13,14,14,5,?
40,4,12,16,5,?
46,12,38,0,4,?
39,11,13,19,4,?
34,15,24,24,3,16
40,7,16,26,4,?
47,13,15,18,5,?
63,15,16,23,4,?
54,8,17,17,4,?
60,15,17,24,4,?
52,15,15,18,5,?
34,12,13,19,4,?
29,8,16,19,4,?
57,10,17,17,5,?
45,12,13,18,4,?
46,11,14,14,5,?
52,15,19,24,4,?
31,12,12,17,6,16
48,8,14,18,4,?
28,5,14,18,1,13
64,17,18,17,5,?
44,13,14,19,5,?
65,11,17,20,5,?
45,11,13,16,4,?
66,10,10,16,5,?
47,13,13,18,5,?
30,9,17,21,2,13
39,12,25,25,2,31
30,18,18,20,5,?
56,12,13,22,5,?
23,17,17,18,5,?
27,10,11,0,3,23
38,13,19,19,4,?
23,18,18,22,5,?
53,12,13,25,5,?
38,12,14,17,5,?
42,9,15,19,5,?
44,7,10,24,2,12
46,14,21,27,2,14
32,18,25,25,5,?
24,8,12,18,3,23
49,12,12,12,3,1
28,7,16,17,3,25
35,17,14,19,2,19
25,6,15,17,2,1
23,11,13,14,2,10
22,10,12,15,5,?
27,10,15,17,2,11
59,15,22,24,4,?
36,12,14,18,4,?
20,12,14,18,4,?
53,14,22,22,4,?
20,11,17,0,6,1
46,12,17,20,4,?
27,11,12,15,5,?
32,5,19,29,4,?
19,12,12,17,5,?
20,8,12,0,4,?
33,6,20,22,5,?
70,12,15,18,5,?
20,8,9,12,3,12
38,8,15,18,2,10
19,9,14,18,4,?
21,10,15,0,4,?
20,12,13,0,4,?
21,8,6,16,4,?
20,5,13,16,5,?
19,12,17,0,4,?
47,15,17,22,4,?
27,16,16,16,5,?
20,13,13,18,4,?
19,6,16,0,3,19
20,15,16,18,4,?
19,14,14,16,4,?
19,14,16,16,5,?
19,10,13,15,3,17
22,11,15,17,4,?
57,10,12,18,5,?
45,8,14,17,4,?
51,15,22,33,4,?
21,11,15,18,4,?
56,11,20,35,3,11
26,11,18,19,4,?
19,12,18,18,2,12
54,15,16,19,5,?
16,12,15,0,4,?
20,13,15,18,3,13
18,13,14,0,4,?
38,11,12,12,4,?
27,12,13,17,5,?
34,9,11,14,5,?
52,13,15,25,5,?
49,11,16,17,5,?
44,14,21,24,4,?
31,12,15,18,2,15
52,17,23,32,4,?
19,14,14,14,3,13
44,9,10,12,5,?
74,14,18,20,4,?
26,9,10,16,2,16
60,12,13,19,5,?
60,14,18,23,4,?
21,4,4,18,4,?
44,18,20,25,4,?
25,13,15,18,3,1
37,12,17,17,5,?
48,7,7,15,4,?
26,11,13,13,2,1
25,13,9,16,3,21
18,8,12,15,3,11
65,14,17,21,5,?
25,15,16,16,4,?
70,12,15,18,5,?
19,12,17,17,2,12
33,12,18,24,3,30
21,0,0,0,5,?
31,12,17,18,2,15
44,4,15,23,4,?
51,4,12,16,3,15
69,15,17,19,4,?
40,8,12,18,5,?
36,11,22,25,2,14
29,7,15,15,5,?
25,4,12,13,3,12
35,16,17,17,4,?
51,14,24,25,5,?
35,10,16,20,4,?
27,0,17,19,6,22
39,20,12,19,6,36
35,5,14,15,2,1
16,10,14,0,5,?
30,10,14,18,4,?
16,0,0,0,5,?
24,7,17,17,5,?
55,13,16,19,5,?
32,10,11,15,5,?
37,15,15,18,5,?
51,7,18,30,4,?
46,11,10,9,5,?
52,15,16,20,4,?
37,14,17,17,2,1
56,13,13,19,5,?
28,4,16,16,6,8
63,10,11,17,5,?
29,6,13,18,6,26
42,10,27,33,5,?
25,12,16,21,2,12
58,10,13,19,5,?
56,11,14,25,4,?
33,11,17,19,3,25
28,8,16,16,2,10
48,13,13,14,5,?
46,7,12,17,5,?
30,5,12,15,3,27
27,12,12,13,3,15
34,22,22,22,2,21
52,10,14,23,4,?
35,8,17,17,2,8
48,14,25,25,4,?
51,11,13,21,5,?
37,9,11,18,2,18
33,13,13,16,3,21
45,14,14,17,5,?
33,11,13,16,5,?
24,12,15,18,4,?
37,8,14,18,5,?
38,10,17,27,2,4
20,12,17,0,2,17
37,12,16,20,4,?
54,16,18,20,5,?
45,17,17,19,5,?
53,10,15,16,5,?
47,14,17,17,5,?
34,12,15,18,5,?
39,12,15,20,4,?
60,16,17,21,5,?
42,16,22,24,5,?
31,14,17,19,4,?
35,12,13,16,5,?
65,15,15,20,4,?
37,5,11,11,2,1
26,13,18,18,4,?
45,13,15,17,5,?
50,6,15,18,5,?
41,14,17,17,4,?
30,14,14,15,5,?
39,15,17,18,5,?
47,14,17,18,5,?
30,8,13,14,5,?
43,14,14,19,4,?
39,12,15,15,5,?
34,8,25,20,5,?
39,10,15,16,4,?
41,12,15,18,4,?
28,12,13,15,4,?
43,10,15,18,5,?
32,12,18,18,4,?
25,12,14,14,4,?
49,14,14,17,4,?
49,12,22,23,5,?
40,11,11,17,5,?
49,17,20,20,4,?
36,10,17,29,1,6
47,15,15,18,4,?
28,6,11,19,3,19
51,12,16,16,5,?
55,12,13,17,5,?
35,7,15,28,2,15
37,12,15,15,5,?
57,12,17,18,5,?
38,12,14,15,5,?
39,12,16,21,4,?
34,8,9,17,6,10
55,15,15,26,5,?
50,12,12,13,2,1
39,17,17,24,4,?
37,12,15,18,4,?
46,15,17,20,4,?
56,8,8,13,2,1
34,10,10,12,5,?
23,15,15,15,4,?
37,15,17,24,4,?
38,15,17,21,4,?
46,15,20,25,4,?
41,12,16,20,5,?
49,12,9,17,5,?
49,11,18,24,4,?
33,10,15,20,5,?
30,12,15,18,2,1
57,7,16,19,5,?
31,11,15,15,5,?
36,13,16,19,5,?
48,13,17,23,4,?
46,12,16,17,5,?
47,4,10,15,4,?
60,11,11,18,5,?
74,10,19,22,4,?
48,0,0,17,5,?
31,1,0,0,2,1
26,6,12,17,2,12
39,16,16,23,5,?
45,15,17,17,2,1
38,10,17,17,5,?
45,15,16,17,5,?
54,19,22,23,5,?
35,12,20,23,3,25
51,9,14,18,5,?
28,11,13,17,2,11
35,12,16,19,5,?
49,13,16,16,5,?
41,11,12,17,5,?
48,14,18,26,4,?
28,13,0,25,2,18
34,17,17,17,4,?
44,14,16,24,4,?
35,0,0,19,6,1
48,12,15,17,5,?
41,15,21,26,4,?
41,12,12,18,5,?
61,12,16,16,4,?
32,13,16,26,4,?
38,12,12,20,5,?
48,17,22,22,5,?
44,13,15,15,5,?
30,16,16,18,5,?
47,20,17,20,4,?
54,16,18,19,5,?
38,15,16,20,5,?
30,10,15,16,5,?
34,14,17,18,3,25
52,12,14,16,5,?
33,15,16,17,5,?
31,5,13,15,5,?
33,7,21,23,2,1
50,8,13,17,5,?
36,12,25,28,3,26
42,15,15,15,5,?
61,16,16,19,4,?
55,14,14,16,5,?
38,9,9,14,4,?
54,12,12,20,5,?
32,6,12,16,5,?
48,12,18,21,5,?
46,12,16,17,5,?
45,16,17,19,5,?
58,13,15,24,5,?
36,11,19,19,4,?
44,13,15,16,5,?
49,0,0,18,5,?
60,9,17,30,4,?
66,12,14,14,5,?
57,16,17,17,5,?
51,14,16,21,5,?
27,17,17,18,4,?
49,15,15,17,5,?
37,5,0,0,2,25
27,6,14,18,1,14
33,8,14,16,4,?
35,10,15,17,4,?
60,16,15,16,4,?
28,12,14,16,5,?
50,11,15,16,5,?
48,18,18,19,5,?
32,7,12,16,5,?
47,10,5,20,5,?
46,15,15,17,5,?
56,14,17,19,5,?
55,9,12,17,5,?
57,10,22,23,4,?
41,19,20,22,5,?
49,17,20,21,5,?
41,12,18,18,4,?
31,13,14,17,4,?
56,10,12,14,5,?
47,10,13,15,5,?
27,15,15,15,4,?
35,12,20,20,4,?
41,15,16,22,4,?
34,11,0,0,5,?
17,14,14,0,5,?
19,11,12,0,2,13
47,15,14,14,5,?
39,12,13,18,5,?
32,11,12,15,4,?
58,11,17,32,4,?
40,14,14,18,5,?
34,12,13,17,3,20
52,12,16,17,5,?
35,11,17,24,4,?
47,18,20,27,4,?
23,12,15,15,3,13
45,10,12,14,5,?
54,15,17,17,4,?
41,5,17,20,1,13
52,7,11,16,5,?
47,0,18,19,4,?
48,11,14,22,5,?
37,12,12,13,5,?
50,12,13,17,5,?
20,6,15,19,5,?
25,8,14,14,4,?
29,14,15,17,4,?
28,6,15,23,5,?
45,0,0,0,5,?
34,14,15,17,5,?
23,5,8,15,3,12
30,12,15,15,4,?
31,8,15,18,2,1
59,13,14,19,5,?
53,10,13,16,5,?
45,10,11,14,5,?
64,11,13,16,5,?
30,6,12,24,6,1
38,15,16,17,5,?
44,12,14,18,5,?
38,8,18,18,5,?
37,12,12,18,5,?
46,20,20,21,5,?
30,12,20,21,2,21
62,5,10,17,5,?
39,15,18,22,5,?
40,12,13,15,5,?
26,16,19,21,4,?
48,14,18,24,4,?
33,9,16,19,2,1
47,6,10,18,5,?
22,13,16,17,5,?
30,5,20,22,2,3
50,12,15,18,5,?
50,13,13,15,5,?
26,12,12,13,2,1
53,15,16,25,5,?
48,0,0,0,5,?
51,12,18,19,4,?
41,18,21,21,2,18
42,15,20,33,4,?
53,14,25,25,4,?
40,11,12,17,5,?
31,15,19,24,2,24
46,12,21,21,5,?
40,12,14,21,5,?
54,13,14,17,5,?
34,15,15,18,4,?
41,12,17,21,4,?
52,10,13,16,5,?
46,15,15,15,5,?
50,18,18,18,5,?
16,10,12,11,2,7
54,12,16,16,5,?
20,4,15,19,4,?
18,11,11,0,5,?
33,6,17,19,2,1
57,14,15,19,4,?
40,16,17,18,4,?
41,15,15,17,5,?
46,18,20,20,5,?
23,10,13,15,2,13
55,18,19,19,5,?
28,11,16,17,4,?
19,8,14,17,2,8
18,11,11,0,5,?
18,5,16,0,4,?
33,11,13,14,2,13
52,14,14,14,5,?
21,8,13,0,2,12
18,12,17,0,4,?
19,12,0,0,3,12
23,12,20,23,3,12
57,16,20,21,5,?
45,11,16,16,4,?
47,12,15,15,4,?
38,11,19,19,2,11
50,8,9,14,5,?
33,8,12,13,5,?
61,7,7,7,5,?
45,9,11,12,5,?
54,13,17,19,5,?
51,17,17,17,5,?
34,15,16,18,5,?
49,14,15,20,4,?
51,17,18,24,4,?
40,12,16,18,5,?
50,12,14,20,4,?
50,17,18,19,2,7
40,18,27,27,4,?
31,6,19,19,2,1
49,10,11,14,5,?
31,12,16,23,2,12
20,8,12,12,2,8
46,13,14,19,4,?
30,15,0,0,5,?
43,9,11,15,5,?
54,17,14,17,4,?
35,7,14,16,6,18
39,12,12,22,5,?
47,18,18,18,4,?
58,14,14,14,5,?
46,12,14,18,5,?
20,11,12,18,4,?
30,5,10,13,3,17
21,8,11,19,3,16
42,12,13,15,5,?
46,8,6,8,5,?
38,13,13,19,2,20
52,6,12,20,5,?
53,15,17,18,5,?
34,15,15,15,4,?
61,16,18,19,5,?
46,10,12,12,5,?
32,4,7,7,2,1
45,20,18,20,2,15
43,13,14,18,4,?
34,15,16,20,4,?
20,12,15,0,3,18
42,12,17,18,2,12
43,14,22,22,5,?
50,15,17,19,5,?
41,6,12,14,3,25
44,6,18,18,5,?
54,9,15,16,5,?
35,8,16,17,5,?
31,16,21,21,2,17
41,13,16,17,5,?
36,15,16,20,5,?
54,24,24,24,4,?
33,15,18,18,5,?
20,12,16,20,5,?
34,13,15,18,5,?
19,11,0,0,3,18
38,10,14,17,5,?
42,11,15,19,5,?
50,8,10,14,5,?
37,15,20,22,4,?
44,13,15,24,4,?
47,19,16,20,4,?
45,11,12,16,5,?
41,10,18,19,4,?
44,10,16,20,5,?
33,10,18,19,5,?
38,14,15,15,4,?
43,12,13,17,4,?
27,15,15,21,3,25
35,6,13,18,5,?
48,11,19,24,4,?
56,15,25,27,4,?
54,12,15,22,5,?
36,7,0,0,4,?
28,4,12,14,3,1
50,17,18,19,4,?
49,16,16,17,5,?
49,13,13,18,5,?
41,14,14,15,3,25
43,12,14,16,5,?
26,13,19,0,2,15
39,12,15,17,5,?
47,11,16,18,4,?
30,16,17,18,4,?
53,12,15,17,5,?
53,16,17,18,5,?
51,10,18,18,5,?
31,11,12,18,5,?
55,12,13,17,5,?
41,16,18,20,5,?
41,14,16,18,5,?
46,15,15,18,4,?
49,18,18,19,5,?
21,10,17,19,3,19
51,14,15,20,5,?
16,12,0,0,5,?
42,14,14,17,5,?
36,12,16,16,2,1
47,15,18,18,5,?
61,12,13,20,5,?
36,12,12,23,5,?
35,4,15,23,2,21
34,10,16,18,2,20
35,13,15,16,5,?
32,12,14,17,5,?
39,11,11,15,5,?
43,14,24,25,5,?
48,13,16,17,5,?
24,0,0,0,4,?
22,10,17,0,3,16
50,8,10,15,5,?
58,9,10,17,5,?
40,13,15,18,2,15
17,0,0,0,5,?
51,10,12,16,5,?
30,12,15,0,4,?
43,15,15,17,5,?
26,12,14,20,4,?
44,12,15,15,5,?
19,13,0,0,3,15
25,14,22,22,3,23
44,12,15,16,4,?
29,10,27,27,2,23
35,14,15,15,4,?
31,15,17,18,5,?
34,15,17,18,5,?
50,12,13,14,5,?
47,12,16,18,4,?
45,12,24,24,2,14
17,13,14,0,3,15
27,14,18,18,4,?
41,12,15,15,5,?
25,17,18,18,5,?
41,0,0,19,5,?
48,13,18,18,4,?
29,14,19,19,2,15
27,7,9,18,2,17
37,4,4,19,5,?
41,6,7,15,5,?
38,15,17,17,5,?
52,8,12,17,3,40
43,12,13,16,5,?
34,12,16,19,5,?
53,11,16,16,5,?
36,12,15,18,5,?
37,0,18,18,5,?
47,15,15,17,5,?
30,13,15,17,3,26
56,15,24,24,4,?
41,15,15,18,5,?
40,14,15,17,5,?
31,14,16,18,2,1
30,12,12,17,4,?
21,12,17,17,2,12
41,14,16,16,5,?
35,12,12,12,4,?
50,11,12,13,4,?
42,18,18,20,5,?
29,17,15,16,2,18
35,12,18,18,5,?
19,13,13,0,3,12
33,4,15,18,3,1
55,15,15,18,5,?
37,12,13,20,4,?
32,12,15,17,5,?
53,18,18,18,5,?
21,12,0,0,1,14
27,15,15,17,3,17
55,10,14,18,5,?
52,6,7,9,2,1
60,14,14,20,4,?
31,8,15,25,2,19
43,12,15,18,5,?
25,12,17,18,2,13
30,14,14,17,5,?
47,11,11,18,5,?
46,8,8,20,5,?
19,16,17,0,1,18
36,11,13,21,5,?
48,16,12,17,5,?
47,7,12,21,5,?
29,15,17,19,1,16
38,16,16,22,5,?
36,18,15,20,4,?
33,13,15,18,1,18
45,12,14,26,5,?
40,11,11,11,5,?
62,12,14,23,4,?
44,10,12,18,5,?
31,13,13,18,5,?
24,13,17,18,2,15
44,12,15,17,5,?
31,4,16,7,1,4
53,15,15,15,5,?
42,14,15,15,4,?
53,14,14,15,5,?
35,9,20,20,2,11
42,12,15,20,5,?
44,12,12,12,5,?
48,12,13,17,5,?
18,0,0,0,4,?
33,9,12,16,5,?
46,8,17,19,5,?
36,13,18,20,4,?
60,15,16,18,5,?
17,12,0,0,3,13
34,12,14,18,5,?
44,14,18,20,5,?
20,5,11,0,2,1
42,12,15,22,4,?
54,12,12,15,5,?
53,18,18,20,5,?
26,15,14,16,2,15
37,12,13,17,4,?
16,13,12,13,3,14
44,12,17,19,5,?
41,10,10,18,5,?
47,6,22,22,3,1
38,0,30,13,5,?
25,15,16,16,2,14
16,12,12,16,3,13
41,12,28,28,2,13
24,13,13,20,3,23
16,14,0,0,4,?
45,16,16,18,5,?
46,11,13,18,4,?
54,12,15,18,5,?
43,18,18,18,5,?
81,10,12,18,5,?
59,12,13,18,5,?
19,12,14,15,3,17
36,12,12,15,5,?
36,8,15,16,5,?
31,11,12,17,3,20
55,10,15,17,5,?
26,12,14,15,4,?
39,10,11,17,5,?
69,17,17,18,4,?
54,14,15,16,5,?
41,10,14,20,5,?
48,11,15,18,5,?
38,11,13,17,2,1
16,0,0,0,3,15
31,4,14,21,3,21
45,9,15,18,4,?
31,15,15,17,5,?
38,15,15,18,4,?
39,13,15,18,5,?
51,7,13,17,5,?
18,10,15,0,3,1
34,17,17,17,4,?
59,13,14,14,3,15
32,15,18,19,3,30
17,12,0,0,5,?
40,10,12,18,5,?
34,28,28,28,5,?
44,7,17,17,5,?
24,13,15,18,2,14
53,8,12,13,5,?
43,5,17,17,4,?
16,12,13,0,4,?
43,6,22,22,5,?
44,5,7,20,5,?
49,5,16,19,5,?
49,12,15,18,5,?
51,12,18,18,5,?
28,15,15,15,4,?
45,12,15,29,4,?
18,12,16,0,4,?
57,14,16,18,5,?
59,15,16,20,5,?
50,12,14,23,5,?
20,4,6,17,3,1
26,9,24,24,2,10
33,5,11,17,6,30
49,13,14,14,4,?
61,15,15,17,5,?
49,12,15,22,4,?
47,12,16,17,5,?
37,18,18,18,5,?
31,13,18,18,2,16
54,17,17,21,5,?
54,15,15,18,5,?
40,10,11,17,5,?
43,15,16,16,4,?
36,15,16,16,2,15
49,6,12,14,5,?
34,13,14,15,6,13
56,11,12,14,5,?
29,8,16,16,2,1
44,6,11,13,3,11
42,15,15,16,5,?
30,13,20,20,4,?
46,14,17,18,4,?
40,16,22,23,5,?
49,12,18,18,5,?
26,18,16,18,5,?
44,17,17,17,5,?
35,5,15,17,6,1
55,13,13,17,5,?
53,6,13,20,5,?
30,4,19,23,2,18
57,12,0,15,5,?
23,11,22,22,2,16
49,11,12,17,5,?
27,4,6,15,5,?
34,13,18,18,4,?
18,14,15,18,2,14
45,11,13,23,5,?
33,15,20,20,2,20
17,13,0,0,4,?
54,15,18,18,5,?
53,13,15,18,5,?
49,12,12,13,5,?
56,12,14,18,5,?
52,12,15,15,5,?
56,10,18,22,4,?
28,18,18,25,5,?
16,5,0,0,2,1
44,12,15,18,5,?
56,11,16,16,4,?
43,10,13,21,2,1
39,12,12,12,6,8
33,12,18,18,5,?
52,17,17,18,4,?
17,12,12,0,4,?
16,0,0,0,6,16
18,4,17,18,2,11
22,11,15,15,5,?
34,12,24,24,2,1
35,18,22,27,4,?
41,13,18,23,2,1
18,15,16,18,4,?
39,8,12,17,5,?
23,12,15,19,3,1
34,10,15,15,4,?
44,9,19,22,4,?
22,11,15,18,3,9
17,15,16,0,2,14
38,12,12,12,2,6
19,10,18,16,2,1
63,10,18,20,5,?
23,9,10,15,3,13
18,15,15,17,4,?
17,5,14,14,5,?
22,4,6,11,1,1
26,10,15,15,3,1
23,9,16,21,5,?
16,12,0,0,4,?
32,15,15,18,5,?
40,8,12,14,5,?
38,12,15,19,5,?
30,11,13,17,4,?
48,16,16,26,4,?
21,8,18,18,2,11
27,10,18,25,4,?
26,12,13,16,2,1
46,12,16,18,5,?
26,13,23,23,6,26
19,11,11,0,3,1
20,5,18,9,2,6
36,10,16,16,2,1
34,12,13,19,6,1
23,5,15,15,2,10
51,10,12,12,2,11
18,13,14,14,2,1
16,8,0,0,3,15
64,14,12,14,5,?
51,13,15,17,5,?
16,14,0,0,4,?
27,12,18,18,2,1
25,10,17,0,5,?
43,7,25,25,2,7
37,15,16,16,4,?
22,13,12,0,6,12
46,13,13,15,5,?
43,11,15,18,4,?
17,13,13,0,5,?
33,5,17,21,3,15
38,13,20,28,4,?
46,11,15,17,5,?
24,8,17,17,2,15
23,13,17,0,3,18
46,11,15,20,5,?
28,11,15,16,2,14
33,11,14,16,5,?
16,5,0,0,2,1
21,7,10,18,3,19
24,12,12,14,3,17
32,5,14,22,1,5
22,10,15,0,2,1
39,11,11,18,5,?
51,14,22,26,4,?
43,15,15,16,5,?
49,12,13,13,5,?
30,10,6,19,2,13
20,8,10,15,6,1
28,13,15,17,6,16
27,15,19,20,2,15
18,12,0,0,5,?
24,10,18,18,2,1
23,15,15,15,2,1
22,10,13,21,2,1
52,15,16,18,4,?
22,12,13,15,1,16
55,12,12,16,5,?
26,10,16,18,2,14
21,12,18,0,3,14
21,16,18,18,2,15
27,5,15,25,1,1
27,13,14,15,1,15
16,7,12,0,3,13
24,8,15,16,2,1
27,4,7,18,2,4
23,6,20,21,2,6
24,4,14,20,3,19
55,11,14,18,4,?
42,16,18,20,5,?
17,12,13,0,4,?
26,16,17,17,1,15
16,7,13,0,3,15
50,12,17,20,3,25
44,14,14,15,5,?
58,10,14,16,5,?
35,12,14,16,2,15
32,8,15,15,2,8
19,10,17,17,2,16
24,11,11,18,2,12
27,10,26,26,2,10
21,12,15,16,2,13
19,12,15,15,2,13
22,10,11,8,6,10
41,12,15,15,5,?
33,8,13,17,4,?
23,6,19,13,2,6
29,14,14,14,2,1
16,7,13,0,4,?
26,14,16,21,3,1
22,8,9,13,2,8
36,10,12,18,5,?
19,12,13,13,2,13
27,10,15,18,2,1
25,12,21,21,3,18
36,13,15,17,3,13
24,6,14,6,2,6
21,7,10,0,3,15
31,10,13,17,2,12
36,12,15,18,4,?
47,15,15,15,5,?
21,9,16,19,2,1
28,14,15,18,5,?
20,5,5,19,3,16
17,10,12,0,3,10
22,13,16,0,3,19
19,10,15,0,2,1
29,6,18,19,2,15
23,7,16,18,6,1
34,10,13,19,2,10
30,5,15,15,2,5
26,16,18,18,2,16
22,5,16,16,2,5
42,12,17,21,2,12
27,12,16,18,2,1
22,4,19,19,3,1
17,7,14,16,3,13
16,10,0,0,6,11
26,19,20,21,2,20
35,11,17,18,4,?
16,14,16,16,5,?
30,12,12,19,2,15
30,20,17,18,1,19
35,10,15,22,2,12
19,10,8,12,2,11
22,12,15,0,2,14
28,10,17,19,1,17
47,17,19,23,5,?
24,0,24,0,6,21
36,11,11,16,2,11
47,14,15,16,5,?
38,15,17,17,5,?
21,12,12,12,2,10
31,11,17,18,2,18
23,5,12,12,2,4
46,17,17,18,4,?
31,6,12,21,3,7
22,12,16,17,3,18
56,10,13,15,4,?
46,6,13,16,2,23
38,6,11,18,4,?
47,0,14,18,4,?
20,12,0,0,3,19
20,5,19,19,3,10
19,12,15,0,3,12
45,10,17,17,2,1
21,12,13,17,2,1
36,10,14,16,2,20
18,6,12,16,2,14
26,4,13,17,3,13
21,13,15,17,3,13
24,7,17,19,2,14
26,10,13,15,3,18
37,0,0,0,5,?
21,12,18,18,2,15
29,11,14,17,4,?
17,4,5,0,2,12
28,12,15,15,2,13
25,7,16,16,2,5
23,13,14,16,2,16
47,12,16,23,3,20
28,7,17,17,2,7
22,11,14,14,2,1
17,12,0,0,3,14
21,12,16,17,2,12
29,11,11,11,2,15
31,17,17,18,2,17
32,15,17,20,4,?
28,6,16,16,2,10
41,13,21,21,1,17
56,12,14,15,5,?
24,8,18,18,2,1
53,15,15,18,5,?
38,9,11,11,2,1
20,14,17,18,2,1
48,12,14,14,5,?
21,12,17,17,4,?
21,9,0,0,3,13
20,5,7,17,3,13
37,12,12,19,5,?
28,4,11,15,2,15
43,15,15,16,5,?
22,7,16,17,2,1
27,4,11,12,3,19
32,10,17,11,3,1
54,16,18,19,5,?
38,13,17,18,5,?
32,11,11,18,3,1
30,9,15,16,2,1
45,7,15,17,2,7
29,14,15,15,3,1
21,10,13,14,2,11
28,13,14,15,2,16
32,6,8,9,2,16
22,5,7,17,2,10
16,11,13,0,5,?
20,11,15,19,2,11
31,16,16,21,2,17
27,8,17,24,6,1
51,0,18,18,4,?
27,12,12,15,2,15
27,11,14,17,2,1
34,13,16,17,2,16
46,16,16,18,5,?
29,4,15,15,2,1
26,12,12,13,2,11
43,12,14,17,2,14
20,10,12,16,3,17
58,0,1,22,5,?
37,16,25,25,2,25
25,11,0,0,3,19
25,14,22,24,2,23
25,6,12,14,5,?
38,13,13,17,5,?
16,12,14,0,4,?
40,6,4,12,2,6
33,11,17,19,2,14
25,8,6,21,4,?
38,15,19,23,2,23
19,11,12,0,5,?
31,13,23,23,2,13
31,6,17,3,1,1
17,13,15,17,1,13
20,10,16,0,3,19
22,13,16,16,2,13
22,14,17,18,2,10
24,6,14,18,3,1
32,10,23,23,2,10
35,14,15,19,2,14
34,12,28,29,3,14
23,6,18,18,3,13
29,16,15,21,2,15
47,14,17,21,5,?
24,12,13,18,3,16
31,14,16,20,4,?
41,12,18,21,3,39
35,9,16,24,2,15
20,12,13,14,6,1
28,6,6,18,3,6
31,4,21,21,2,4
29,12,13,13,2,20
21,6,13,0,3,12
46,12,22,28,4,?
36,12,21,21,2,15
38,15,16,18,1,16
56,0,0,13,5,?
33,14,16,16,3,14
20,9,17,17,2,1
33,8,14,16,2,12
28,13,0,0,2,1
28,5,10,5,2,8
33,16,18,18,2,16
32,6,17,17,2,1
33,13,25,25,2,13
25,10,12,14,5,?
23,15,16,18,2,19
57,12,13,13,5,?
18,4,5,15,3,1
15,12,14,0,3,14
58,14,15,17,5,?
37,5,17,17,5,?
27,8,18,21,2,1
29,10,19,20,2,12
21,8,12,14,2,1
21,9,10,18,3,1
26,10,17,17,6,1
20,12,12,17,4,?
25,12,18,18,4,?
22,8,17,18,2,8
19,13,18,18,2,15
23,8,8,16,2,1
16,11,16,16,3,1
19,18,19,0,3,18
25,12,17,19,2,16
24,12,17,19,2,1
34,12,15,23,3,1
26,13,12,18,2,18
31,14,15,18,2,1
21,13,14,14,2,15
22,16,20,0,1,15
52,7,11,19,4,?
23,12,20,20,1,15
26,5,15,16,3,15
18,12,14,15,3,13
23,10,15,15,2,14
24,11,15,15,3,15
20,8,13,15,6,17
31,20,20,23,2,23
20,11,14,15,3,11
46,16,16,23,4,?
24,11,12,16,1,13
34,8,17,21,2,12
54,12,26,28,5,?
20,11,17,18,4,?
46,6,14,14,3,8
37,6,15,21,2,1
35,17,16,18,2,1
26,13,13,21,3,17
49,10,12,21,5,?
24,12,17,17,2,15
37,12,25,20,4,?
24,5,16,16,6,1
17,4,11,0,4,?
25,7,12,18,1,1
26,12,13,18,3,13
35,11,19,24,2,12
21,12,16,18,3,12
21,12,0,0,3,16
50,13,13,15,5,?
25,12,18,18,2,1
21,10,21,0,3,17
21,13,12,0,3,13
39,11,18,20,2,1
56,0,15,16,5,?
27,7,7,18,2,1
16,13,13,0,4,?
25,12,13,19,3,16
22,14,14,20,2,13
30,10,13,21,3,16
25,10,14,15,2,15
29,10,12,16,2,13
23,4,5,15,6,22
19,12,14,15,4,?
18,9,15,15,2,10
35,10,15,16,2,13
23,11,12,20,3,16
31,10,20,21,2,1
36,10,10,18,2,21
20,10,13,13,2,1
38,6,14,17,2,1
25,6,19,20,2,13
37,10,18,21,2,18
21,10,21,21,3,11
34,5,5,16,2,1
19,12,14,15,3,14
24,4,6,17,3,5
19,8,17,17,2,12
36,8,11,26,2,1
34,22,18,22,1,22
54,10,16,17,5,?
40,16,16,16,5,?
42,12,16,17,5,?
23,8,14,16,4,?
19,13,19,19,2,14
17,9,13,0,3,14
41,8,14,16,2,6
